22	1193	1336
22	1199	1228
22	1334	1336
22	1334	1360
22	1334	1359
22	1336	1359
23	1039	1208
23	1041	1125
23	1051	1080
23	1051	1125
23	1051	1090
23	1080	1125
23	1080	1358
23	1080	1213
23	1080	1135
23	1090	1125
23	1090	1135
23	1125	1336
23	1125	1358
23	1125	1341
23	1125	1213
23	1125	1135
23	1125	1177
23	1135	1155
23	1142	1189
23	1142	1360
23	1142	1210
23	1142	1146
23	1142	1164
23	1143	1198
23	1143	1360
23	1177	1189
23	1189	1360
23	1198	1334
23	1213	1341
24	1051	1142
24	1063	1138
24	1080	1179
24	1080	1206
24	1080	1125
24	1080	1164
24	1090	1146
24	1103	1215
24	1125	1198
24	1125	1189
24	1125	1142
24	1125	1164
24	1125	1336
24	1135	1155
24	1138	1142
24	1142	1164
24	1146	1198
24	1199	1360
24	1199	1336
24	1210	1213
24	1212	1215
24	1336	1337
25	1032	1042
25	1053	1164
25	1053	1208
25	1053	1335
25	1056	1080
25	1067	1138
25	1067	1199
25	1080	1334
25	1090	1146
25	1097	1155
25	1097	1135
25	1105	1143
25	1135	1155
25	1138	1199
25	1146	1179
25	1155	1189
25	1155	1335
25	1164	1213
25	1189	1359
25	1189	1199
25	1210	1213
25	1213	1341
25	1334	1337
25	1337	1358
26	1056	1080
26	1056	1180
26	1067	1359
26	1080	1131
26	1080	1097
26	1080	1336
26	1090	1179
26	1092	1200
26	1097	1336
26	1105	1143
26	1131	1210
26	1131	1189
26	1135	1155
26	1138	1164
26	1138	1336
26	1164	1336
26	1189	1198
26	1189	1199
26	1189	1212
26	1198	1336
26	1336	1360
27	1047	1189
27	1063	1138
27	1063	1336
27	1080	1336
27	1080	1113
27	1080	1181
27	1080	1126
27	1104	1334
27	1105	1143
27	1107	1175
27	1109	1189
27	1113	1336
27	1113	1138
27	1126	1127
27	1135	1155
27	1138	1336
27	1177	1200
27	1208	1335
28	1032	1042
28	1032	1189
28	1039	1105
28	1042	1189
28	1047	1175
28	1047	1228
28	1049	1125
28	1056	1075
28	1056	1198
28	1063	1336
28	1063	1138
28	1075	1208
28	1075	1164
28	1075	1105
28	1080	1171
28	1080	1125
28	1080	1229
28	1090	1336
28	1090	1189
28	1105	1143
28	1105	1336
28	1125	1229
28	1127	1359
28	1127	1358
28	1127	1189
28	1131	1358
28	1131	1189
28	1135	1155
28	1138	1336
28	1177	1200
28	1177	1215
28	1189	1228
28	1228	1359
28	1228	1336
29	1042	1125
29	1049	1189
29	1049	1212
29	1049	1359
29	1080	1166
29	1080	1133
29	1080	1336
29	1080	1337
29	1092	1171
29	1104	1358
29	1125	1189
29	1125	1336
29	1125	1359
29	1133	1334
29	1155	1171
29	1181	1189
29	1198	1335
29	1198	1336
29	1212	1359
29	1335	1336
29	1335	1337
30	1080	1337
30	1080	1227
30	1080	1214
30	1080	1191
30	1093	1336
30	1125	1181
30	1125	1189
30	1138	1189
30	1138	1199
30	1164	1213
30	1166	1177
30	1179	1336
30	1189	1214
30	1214	1337
30	1227	1337
30	1336	1337
31	1032	1042
31	1080	1191
31	1080	1336
31	1080	1189
31	1138	1189
31	1179	1336
31	1179	1227
31	1179	1198
31	1189	1227
31	1189	1191
31	1189	1214
32	1032	1042
32	1073	1336
32	1073	1187
32	1073	1189
32	1080	1337
32	1138	1336
32	1138	1166
32	1177	1179
32	1179	1189
32	1189	1336
32	1198	1212
32	1198	1336
33	1032	1042
33	1047	1228
33	1073	1358
33	1080	1136
33	1089	1336
33	1126	1358
33	1126	1336
33	1138	1336
33	1138	1166
33	1138	1199
33	1166	1199
33	1179	1189
33	1193	1228
34	1032	1042
34	1073	1187
34	1082	1337
34	1138	1199
34	1138	1166
34	1179	1189
34	1212	1359
35	1047	1228
35	1047	1135
35	1047	1086
35	1073	1214
35	1080	1336
35	1082	1199
35	1082	1334
35	1086	1198
35	1086	1359
35	1086	1228
35	1086	1135
35	1086	1189
35	1097	1155
35	1097	1206
35	1097	1135
35	1097	1359
35	1097	1189
35	1109	1215
35	1109	1175
35	1109	1228
35	1109	1127
35	1109	1189
35	1126	1198
35	1126	1228
35	1126	1127
35	1127	1189
35	1127	1228
35	1127	1198
35	1131	1138
35	1133	1359
35	1135	1214
35	1135	1155
35	1138	1166
35	1171	1359
35	1171	1189
35	1175	1198
35	1175	1359
35	1179	1189
35	1179	1228
35	1179	1214
35	1189	1360
35	1189	1214
35	1189	1359
35	1193	1227
35	1198	1228
35	1198	1334
35	1198	1206
35	1206	1227
35	1334	1359
35	1336	1337
36	1032	1042
36	1041	1213
36	1042	1080
36	1075	1208
36	1082	1199
36	1103	1146
36	1126	1127
36	1179	1187
36	1187	1229
37	1080	1336
37	1114	1337
37	1117	1337
37	1125	1336
37	1126	1127
37	1138	1336
37	1198	1228
38	1040	1210
38	1040	1075
38	1040	1107
38	1040	1191
38	1040	1138
38	1040	1071
38	1047	1177
38	1053	1075
38	1067	1105
38	1067	1107
38	1067	1336
38	1073	1360
38	1075	1208
38	1075	1142
38	1075	1089
38	1080	1336
38	1092	1359
38	1097	1189
38	1103	1191
38	1103	1208
38	1104	1146
38	1104	1336
38	1105	1125
38	1105	1336
38	1114	1337
38	1125	1336
38	1125	1142
38	1133	1189
38	1154	1177
38	1164	1210
38	1175	1228
38	1189	1228
38	1191	1208
38	1193	1206
38	1229	1360
38	1334	1359
38	1336	1337
39	1039	1103
39	1040	1138
39	1040	1334
39	1040	1155
39	1040	1146
39	1040	1090
39	1040	1189
39	1056	1086
39	1067	1359
39	1067	1228
39	1073	1360
39	1080	1336
39	1080	1105
39	1097	1121
39	1097	1206
39	1103	1175
39	1105	1125
39	1109	1228
39	1121	1127
39	1125	1336
39	1125	1334
39	1125	1143
39	1126	1127
39	1126	1198
39	1133	1189
39	1133	1359
39	1135	1155
39	1138	1334
39	1171	1189
39	1171	1177
39	1177	1189
39	1189	1336
39	1193	1206
39	1214	1360
39	1228	1229
39	1228	1359
39	1229	1360
40	1039	1040
40	1040	1138
40	1040	1189
40	1040	1336
40	1040	1198
40	1040	1213
40	1040	1086
40	1040	1206
40	1040	1171
40	1040	1127
40	1047	1146
40	1047	1131
40	1053	1155
40	1053	1228
40	1053	1075
40	1067	1336
40	1067	1228
40	1067	1358
40	1067	1359
40	1067	1148
40	1073	1214
40	1073	1199
40	1075	1228
40	1075	1208
40	1075	1164
40	1075	1089
40	1080	1336
40	1080	1358
40	1086	1336
40	1089	1228
40	1092	1179
40	1105	1125
40	1109	1200
40	1121	1337
40	1125	1143
40	1126	1198
40	1133	1334
40	1135	1155
40	1138	1189
40	1146	1198
40	1164	1228
40	1171	1336
40	1189	1336
40	1198	1358
40	1210	1213
40	1214	1360
40	1228	1336
40	1228	1359
40	1337	1360
41	1040	1360
41	1040	1189
41	1040	1049
41	1040	1181
41	1049	1189
41	1049	1228
41	1051	1154
41	1053	1075
41	1053	1191
41	1067	1125
41	1067	1133
41	1067	1082
41	1075	1208
41	1075	1175
41	1080	1358
41	1082	1334
41	1088	1143
41	1088	1125
41	1089	1228
41	1093	1208
41	1103	1191
41	1103	1208
41	1105	1228
41	1105	1125
41	1105	1143
41	1107	1200
41	1125	1143
41	1126	1198
41	1126	1127
41	1127	1198
41	1133	1359
41	1133	1334
41	1138	1336
41	1142	1164
41	1146	1198
41	1181	1189
41	1189	1360
41	1213	1341
42	1040	1180
42	1040	1189
42	1040	1073
42	1040	1334
42	1040	1049
42	1040	1138
42	1040	1228
42	1049	1212
42	1067	1228
42	1067	1082
42	1067	1334
42	1067	1359
42	1073	1206
42	1080	1358
42	1080	1180
42	1082	1334
42	1082	1086
42	1086	1107
42	1086	1131
42	1088	1125
42	1103	1208
42	1105	1125
42	1125	1143
42	1127	1198
42	1133	1359
42	1133	1189
42	1142	1164
42	1148	1214
42	1154	1360
42	1181	1189
42	1191	1208
42	1210	1213
42	1213	1341
42	1228	1336
42	1334	1359
42	1336	1358
43	1040	1180
43	1040	1086
43	1049	1189
43	1049	1133
43	1067	1359
43	1080	1181
43	1080	1336
43	1105	1125
43	1126	1228
43	1133	1189
43	1177	1193
43	1181	1212
43	1181	1336
43	1181	1189
43	1189	1358
43	1189	1228
44	1040	1336
44	1040	1080
44	1040	1199
44	1040	1138
44	1067	1359
44	1075	1164
44	1133	1189
44	1133	1181
44	1138	1336
44	1199	1336
45	1040	1104
45	1040	1189
45	1040	1049
45	1040	1088
45	1040	1336
45	1040	1133
45	1040	1138
45	1040	1199
45	1040	1063
45	1049	1133
45	1049	1138
45	1063	1336
45	1067	1359
45	1105	1125
45	1105	1143
45	1125	1143
45	1133	1189
45	1138	1336
45	1199	1336
45	1206	1227
46	1040	1336
46	1040	1063
46	1040	1117
46	1040	1143
46	1040	1080
46	1049	1199
46	1063	1336
46	1067	1359
46	1080	1143
46	1117	1336
46	1135	1155
46	1138	1189
46	1143	1336
46	1171	1359
47	1040	1336
47	1040	1143
47	1040	1063
47	1063	1336
47	1117	1336
48	1040	1336
48	1040	1117
48	1040	1063
48	1040	1138
48	1063	1336
48	1067	1359
48	1080	1143
48	1080	1138
48	1086	1336
48	1117	1336
49	1040	1138
49	1040	1117
49	1040	1088
49	1049	1199
49	1075	1142
49	1080	1143
49	1080	1117
49	1135	1155
49	1148	1214
49	1164	1335
50	1040	1138
50	1040	1189
50	1061	1080
50	1061	1143
50	1080	1117
50	1117	1143
50	1121	1337
50	1135	1215
50	1138	1179
51	1040	1138
51	1040	1061
51	1061	1189
51	1061	1143
51	1061	1138
51	1080	1117
51	1117	1143
52	1040	1138
52	1040	1133
52	1040	1088
52	1040	1360
52	1047	1097
52	1047	1148
52	1047	1143
52	1047	1228
52	1049	1199
52	1061	1133
52	1073	1337
52	1080	1117
52	1082	1334
52	1082	1215
52	1103	1341
52	1107	1117
52	1109	1193
52	1133	1360
52	1138	1189
52	1143	1156
52	1148	1214
52	1171	1337
52	1193	1359
52	1199	1334
52	1200	1214
52	1229	1360
52	1334	1359
53	1040	1138
53	1040	1189
53	1040	1360
53	1040	1088
53	1040	1133
53	1047	1228
53	1049	1199
53	1065	1080
53	1065	1143
53	1065	1214
53	1073	1171
53	1073	1337
53	1073	1336
53	1073	1121
53	1080	1336
53	1080	1143
53	1080	1214
53	1080	1105
53	1105	1336
53	1105	1143
53	1109	1193
53	1133	1360
53	1138	1189
53	1143	1156
53	1143	1228
53	1143	1336
53	1154	1214
53	1155	1156
53	1171	1337
53	1171	1336
53	1199	1334
53	1199	1359
53	1228	1336
53	1228	1334
53	1334	1359
53	1336	1337
53	1336	1358
53	1337	1358
54	1041	1210
54	1041	1213
54	1049	1080
54	1051	1335
54	1051	1104
54	1053	1208
54	1065	1358
54	1071	1191
54	1071	1213
54	1080	1105
54	1080	1180
54	1080	1337
54	1089	1142
54	1090	1341
54	1103	1191
54	1131	1171
54	1136	1142
54	1142	1146
54	1156	1171
54	1171	1337
54	1171	1212
54	1171	1336
54	1180	1358
54	1199	1359
54	1208	1335
54	1210	1341
54	1210	1213
54	1212	1336
54	1213	1341
54	1334	1359
54	1334	1360
54	1334	1358
54	1336	1358
55	1040	1138
55	1040	1041
55	1041	1210
55	1047	1228
55	1049	1212
55	1061	1125
55	1065	1360
55	1073	1198
55	1080	1337
55	1080	1180
55	1089	1358
55	1089	1142
55	1090	1126
55	1097	1336
55	1097	1125
55	1103	1191
55	1117	1156
55	1125	1181
55	1125	1336
55	1143	1208
55	1164	1213
55	1171	1214
55	1181	1336
55	1189	1212
55	1210	1213
55	1213	1341
56	1040	1138
56	1040	1080
56	1040	1088
56	1040	1133
56	1049	1212
56	1049	1189
56	1053	1208
56	1053	1191
56	1065	1360
56	1073	1198
56	1073	1206
56	1075	1142
56	1080	1337
56	1080	1113
56	1088	1133
56	1089	1142
56	1103	1191
56	1103	1177
56	1105	1212
56	1105	1143
56	1105	1189
56	1125	1175
56	1126	1146
56	1127	1198
56	1133	1138
56	1143	1189
56	1143	1212
56	1146	1198
56	1154	1187
56	1164	1213
56	1171	1215
56	1177	1228
56	1177	1360
56	1177	1191
56	1189	1212
56	1191	1208
56	1210	1213
56	1213	1341
56	1228	1337
57	1039	1067
57	1040	1138
57	1040	1133
57	1040	1146
57	1040	1334
57	1040	1199
57	1040	1228
57	1040	1136
57	1040	1105
57	1041	1206
57	1049	1212
57	1049	1189
57	1053	1191
57	1053	1208
57	1061	1125
57	1061	1105
57	1065	1360
57	1067	1082
57	1073	1117
57	1075	1089
57	1075	1142
57	1080	1179
57	1080	1228
57	1080	1213
57	1080	1337
57	1089	1142
57	1089	1164
57	1103	1177
57	1103	1191
57	1103	1208
57	1103	1212
57	1105	1143
57	1105	1189
57	1105	1212
57	1105	1125
57	1105	1181
57	1125	1143
57	1126	1146
57	1133	1138
57	1142	1164
57	1143	1189
57	1143	1212
57	1143	1181
57	1146	1198
57	1177	1191
57	1181	1189
57	1189	1212
57	1191	1208
57	1210	1213
57	1213	1341
58	1040	1228
58	1040	1136
58	1040	1360
58	1040	1061
58	1040	1199
58	1040	1104
58	1040	1198
58	1040	1337
58	1049	1063
58	1049	1189
58	1049	1181
58	1049	1125
58	1049	1061
58	1053	1208
58	1053	1191
58	1053	1103
58	1061	1125
58	1065	1360
58	1067	1228
58	1067	1133
58	1075	1089
58	1075	1142
58	1080	1337
58	1082	1228
58	1082	1199
58	1089	1164
58	1089	1142
58	1103	1177
58	1103	1191
58	1103	1208
58	1104	1334
58	1104	1133
58	1105	1125
58	1105	1181
58	1105	1143
58	1113	1164
58	1125	1181
58	1133	1199
58	1133	1334
58	1133	1359
58	1135	1155
58	1136	1189
58	1142	1164
58	1143	1181
58	1146	1198
58	1146	1228
58	1177	1191
58	1179	1227
58	1181	1189
58	1191	1208
58	1199	1228
58	1334	1359
59	1040	1136
59	1040	1103
59	1040	1073
59	1040	1104
59	1040	1138
59	1040	1180
59	1040	1155
59	1040	1228
59	1049	1105
59	1049	1061
59	1049	1125
59	1051	1335
59	1051	1104
59	1053	1208
59	1053	1191
59	1053	1103
59	1061	1125
59	1063	1143
59	1067	1334
59	1067	1133
59	1067	1359
59	1073	1080
59	1073	1337
59	1073	1334
59	1075	1089
59	1075	1142
59	1080	1337
59	1080	1104
59	1082	1228
59	1088	1138
59	1089	1142
59	1090	1126
59	1103	1177
59	1103	1191
59	1105	1181
59	1105	1189
59	1105	1143
59	1105	1125
59	1113	1142
59	1113	1164
59	1114	1136
59	1114	1210
59	1125	1181
59	1133	1359
59	1133	1334
59	1138	1199
59	1142	1164
59	1143	1181
59	1146	1198
59	1175	1228
59	1177	1191
59	1179	1227
59	1191	1208
59	1210	1341
59	1334	1359
60	1040	1133
60	1040	1080
60	1049	1061
60	1049	1125
60	1049	1181
60	1051	1335
60	1053	1103
60	1053	1191
60	1053	1208
60	1061	1125
60	1063	1138
60	1067	1334
60	1067	1133
60	1073	1198
60	1073	1127
60	1073	1146
60	1075	1089
60	1075	1142
60	1080	1085
60	1080	1334
60	1080	1180
60	1082	1228
60	1089	1142
60	1090	1126
60	1097	1138
60	1103	1177
60	1103	1191
60	1103	1208
60	1105	1181
60	1105	1125
60	1105	1143
60	1105	1189
60	1105	1138
60	1113	1164
60	1125	1181
60	1133	1334
60	1135	1155
60	1135	1335
60	1138	1189
60	1143	1181
60	1146	1198
60	1177	1191
60	1177	1208
60	1191	1208
61	1049	1061
61	1049	1125
61	1051	1107
61	1053	1191
61	1053	1208
61	1053	1103
61	1061	1125
61	1061	1105
61	1063	1138
61	1067	1334
61	1073	1180
61	1073	1152
61	1073	1179
61	1073	1337
61	1073	1085
61	1073	1358
61	1073	1164
61	1075	1142
61	1075	1089
61	1080	1152
61	1082	1334
61	1085	1358
61	1089	1142
61	1090	1126
61	1103	1177
61	1103	1191
61	1103	1208
61	1105	1125
61	1105	1143
61	1105	1181
61	1105	1189
61	1125	1181
61	1125	1143
61	1127	1198
61	1127	1146
61	1143	1181
61	1146	1156
61	1146	1198
61	1152	1180
61	1152	1358
61	1177	1191
61	1177	1208
61	1179	1227
61	1179	1337
61	1180	1358
61	1181	1189
61	1191	1208
61	1193	1358
61	1334	1359
62	1040	1179
62	1040	1180
62	1040	1090
62	1040	1199
62	1040	1133
62	1040	1114
62	1041	1206
62	1049	1061
62	1049	1125
62	1053	1208
62	1053	1191
62	1061	1125
62	1061	1105
62	1063	1138
62	1063	1105
62	1063	1189
62	1067	1082
62	1073	1089
62	1073	1075
62	1073	1164
62	1075	1089
62	1075	1142
62	1080	1180
62	1089	1164
62	1090	1126
62	1103	1177
62	1103	1191
62	1103	1208
62	1105	1181
62	1105	1125
62	1105	1189
62	1125	1336
62	1127	1146
62	1143	1181
62	1143	1189
62	1146	1198
62	1177	1191
62	1177	1208
62	1179	1337
62	1191	1208
63	1040	1073
63	1040	1114
63	1040	1199
63	1040	1133
63	1053	1208
63	1056	1092
63	1061	1336
63	1061	1125
63	1061	1080
63	1061	1073
63	1063	1138
63	1063	1358
63	1063	1336
63	1065	1090
63	1067	1082
63	1075	1142
63	1075	1164
63	1080	1107
63	1089	1142
63	1089	1152
63	1090	1126
63	1103	1191
63	1103	1177
63	1105	1125
63	1105	1189
63	1117	1193
63	1117	1358
63	1125	1336
63	1125	1180
63	1125	1179
63	1135	1155
63	1138	1171
63	1142	1164
63	1142	1152
63	1152	1180
63	1171	1215
63	1171	1214
63	1171	1336
63	1177	1191
63	1177	1208
63	1179	1337
63	1191	1208
63	1193	1358
63	1214	1215
64	1063	1336
64	1063	1138
64	1073	1360
64	1075	1142
64	1075	1089
64	1080	1337
64	1080	1107
64	1089	1152
64	1089	1142
64	1105	1189
64	1105	1125
64	1125	1189
64	1138	1171
64	1138	1360
64	1146	1198
64	1152	1337
64	1156	1198
64	1171	1360
64	1177	1191
64	1191	1208
65	1047	1093
65	1063	1336
65	1063	1075
65	1075	1171
65	1075	1358
65	1080	1107
65	1089	1152
65	1090	1126
65	1092	1155
65	1107	1152
65	1125	1212
65	1127	1146
65	1135	1335
65	1138	1360
65	1138	1171
65	1152	1337
65	1171	1360
66	1047	1093
66	1067	1228
66	1089	1152
66	1089	1210
66	1090	1127
66	1090	1126
66	1135	1335
66	1138	1171
66	1138	1336
66	1146	1198
66	1171	1336
67	1067	1359
67	1073	1117
67	1075	1156
67	1080	1107
67	1080	1152
67	1088	1187
67	1089	1152
67	1125	1212
67	1127	1146
67	1135	1155
67	1155	1335
67	1156	1164
67	1199	1228
67	1199	1360
67	1228	1360
67	1336	1337
68	1040	1053
68	1040	1067
68	1040	1092
68	1040	1360
68	1051	1187
68	1067	1082
68	1067	1090
68	1073	1117
68	1080	1152
68	1080	1336
68	1082	1142
68	1082	1359
68	1088	1187
68	1088	1092
68	1088	1090
68	1089	1142
68	1089	1152
68	1089	1228
68	1090	1126
68	1127	1146
68	1135	1155
68	1138	1199
68	1138	1336
68	1142	1228
68	1152	1228
68	1155	1229
69	1040	1360
69	1040	1067
69	1040	1114
69	1051	1073
69	1067	1138
69	1067	1334
69	1067	1359
69	1073	1117
69	1073	1138
69	1080	1092
69	1080	1149
69	1082	1125
69	1082	1199
69	1089	1228
69	1090	1125
69	1117	1155
69	1117	1138
69	1117	1125
69	1125	1212
69	1127	1146
69	1135	1155
69	1135	1335
69	1149	1155
69	1152	1228
69	1155	1335
69	1187	1334
70	1040	1114
70	1040	1334
70	1067	1082
70	1082	1199
70	1088	1138
70	1088	1104
70	1089	1228
70	1090	1131
70	1104	1113
70	1107	1175
70	1113	1187
70	1113	1229
70	1135	1155
70	1138	1360
70	1187	1229
70	1334	1359
70	1334	1360
71	1053	1103
71	1056	1107
71	1067	1082
71	1067	1359
71	1067	1080
71	1080	1359
71	1082	1359
71	1089	1228
71	1103	1175
71	1104	1164
71	1104	1138
71	1109	1156
71	1109	1214
71	1138	1164
71	1156	1214
71	1179	1337
71	1191	1208
71	1210	1341
72	1051	1335
72	1067	1080
72	1067	1082
72	1067	1162
72	1080	1082
72	1080	1162
72	1080	1138
72	1080	1359
72	1082	1162
72	1086	1171
72	1086	1138
72	1086	1125
72	1088	1187
72	1089	1228
72	1090	1126
72	1104	1125
72	1104	1177
72	1104	1191
72	1104	1227
72	1126	1198
72	1133	1138
72	1138	1171
72	1143	1227
72	1149	1180
72	1177	1208
72	1191	1208
72	1191	1227
72	1191	1193
73	1040	1138
73	1067	1082
73	1067	1359
73	1080	1158
73	1080	1337
73	1082	1359
73	1090	1126
73	1113	1336
73	1125	1336
73	1125	1189
73	1135	1155
73	1136	1227
73	1171	1189
73	1175	1187
73	1187	1336
73	1189	1336
74	1051	1335
74	1067	1082
74	1067	1199
74	1080	1337
74	1104	1187
74	1135	1155
74	1138	1199
75	1040	1158
75	1067	1082
75	1080	1337
75	1138	1199
75	1138	1158
75	1213	1341
76	1033	1201
76	1033	1067
76	1039	1162
76	1040	1158
76	1067	1162
76	1067	1082
76	1133	1138
76	1142	1189
77	1033	1201
77	1039	1179
77	1039	1162
77	1067	1082
77	1125	1189
77	1158	1199
78	1033	1201
78	1040	1138
78	1067	1082
78	1090	1126
78	1105	1146
78	1125	1143
78	1126	1198
78	1171	1228
78	1191	1208
79	1033	1201
79	1040	1138
79	1067	1082
79	1088	1187
79	1090	1126
79	1105	1146
79	1133	1199
80	1033	1201
80	1039	1162
80	1040	1138
80	1067	1082
80	1090	1126
80	1117	1156
80	1125	1189
80	1125	1336
80	1126	1198
81	1039	1162
81	1067	1082
81	1125	1189
81	1125	1336
81	1133	1138
81	1189	1336
81	1191	1208
82	1039	1162
82	1040	1158
82	1067	1082
82	1080	1125
82	1080	1189
82	1089	1228
82	1125	1189
82	1125	1336
82	1125	1337
82	1133	1138
82	1138	1336
82	1189	1336
83	1033	1104
83	1047	1104
83	1056	1107
83	1066	1067
83	1067	1082
83	1080	1125
83	1080	1337
83	1125	1189
83	1133	1138
83	1133	1334
83	1133	1199
83	1138	1334
83	1149	1177
83	1191	1208
84	1039	1162
84	1040	1138
84	1040	1334
84	1067	1082
84	1080	1337
84	1082	1177
84	1107	1149
84	1133	1138
84	1133	1199
84	1133	1334
84	1138	1334
84	1189	1334
85	1039	1162
85	1040	1138
85	1040	1133
85	1040	1334
85	1067	1082
85	1080	1104
85	1105	1146
85	1133	1334
85	1133	1189
85	1162	1335
85	1171	1359
85	1199	1334
86	1040	1138
86	1040	1189
86	1067	1082
86	1080	1104
86	1082	1334
86	1082	1086
86	1105	1146
86	1133	1189
86	1133	1158
86	1162	1335
86	1171	1228
87	1039	1162
87	1039	1198
87	1039	1156
87	1040	1158
87	1040	1359
87	1040	1152
87	1051	1335
87	1065	1214
87	1073	1152
87	1073	1075
87	1073	1214
87	1073	1360
87	1073	1114
87	1075	1152
87	1075	1117
87	1080	1104
87	1082	1334
87	1086	1228
87	1089	1228
87	1092	1138
87	1107	1189
87	1107	1133
87	1109	1142
87	1114	1177
87	1114	1360
87	1126	1198
87	1133	1189
87	1138	1228
87	1138	1227
87	1142	1358
87	1152	1158
87	1156	1228
87	1156	1162
87	1171	1193
87	1179	1214
87	1180	1200
87	1193	1227
87	1214	1359
87	1215	1228
87	1227	1228
88	1039	1090
88	1073	1360
88	1080	1125
88	1082	1334
88	1082	1228
88	1088	1113
88	1089	1152
88	1090	1114
88	1105	1125
88	1105	1171
88	1117	1336
88	1125	1228
88	1125	1126
88	1125	1171
88	1125	1189
88	1125	1133
88	1125	1336
88	1125	1337
88	1126	1198
88	1126	1146
88	1127	1198
88	1133	1189
88	1146	1198
88	1146	1179
88	1149	1180
88	1149	1335
88	1149	1336
88	1171	1198
88	1193	1227
88	1228	1336
89	1040	1171
89	1040	1158
89	1047	1075
89	1065	1214
89	1065	1360
89	1073	1135
89	1073	1179
89	1073	1126
89	1075	1104
89	1088	1206
89	1103	1191
89	1103	1214
89	1105	1125
89	1125	1171
89	1126	1146
89	1126	1127
89	1126	1198
89	1127	1146
89	1131	1155
89	1133	1189
89	1135	1155
89	1146	1198
89	1149	1179
89	1149	1181
89	1149	1210
89	1152	1180
89	1154	1191
89	1156	1162
89	1171	1210
89	1175	1191
89	1175	1187
89	1179	1210
89	1187	1191
89	1191	1208
89	1191	1214
89	1198	1229
89	1229	1360
90	1033	1201
90	1033	1210
90	1039	1228
90	1040	1158
90	1063	1131
90	1067	1133
90	1073	1360
90	1073	1126
90	1073	1152
90	1073	1214
90	1080	1336
90	1086	1152
90	1090	1142
90	1090	1135
90	1103	1191
90	1126	1198
90	1133	1189
90	1135	1155
90	1138	1210
90	1142	1228
90	1149	1210
90	1152	1180
90	1156	1162
90	1179	1210
90	1191	1208
90	1193	1227
90	1201	1228
90	1214	1360
91	1033	1201
91	1033	1210
91	1033	1206
91	1065	1089
91	1073	1214
91	1073	1360
91	1080	1117
91	1088	1206
91	1088	1187
91	1088	1175
